n,seed,c_setting,c,solvable,cost,odd,oddagents,time
stable,12,554,c0,1,0,28.5000,1,3,0.02
stable,12,554,c1,3,1,121.0000,0,0,0.02
stable,12,554,c2,6,1,340.0000,0,0,0.03
stable,12,554,c3,9,1,588.0000,0,0,0.02
stable,12,554,c4,11,1,792.0000,0,0,0.02
stable,12,555,c0,1,1,45.0000,0,0,0.02
stable,12,555,c1,3,1,145.0000,0,0,0.02
stable,12,555,c2,6,1,349.0000,0,0,0.05
stable,12,555,c3,9,1,612.0000,0,0,0.02
stable,12,555,c4,11,1,792.0000,0,0,0.02
stable,12,556,c0,1,1,39.0000,0,0,0.02
stable,12,556,c1,3,1,149.0000,0,0,0.06
stable,12,556,c2,6,1,344.0000,0,0,0.03
stable,12,556,c3,9,1,571.0000,0,0,0.02
stable,12,556,c4,11,1,792.0000,0,0,0.03
stable,12,557,c0,1,0,41.5000,2,6,0.02
stable,12,557,c1,3,1,133.0000,0,0,0.02
stable,12,557,c2,6,1,323.0000,0,0,0.03
stable,12,557,c3,9,1,547.0000,0,0,0.02
stable,12,557,c4,11,1,792.0000,0,0,0.02
stable,12,558,c0,1,0,30.5000,1,5,0.03
stable,12,558,c1,3,0,135.5000,2,6,0.08
stable,12,558,c2,6,1,338.0000,0,0,0.05
stable,12,558,c3,9,1,565.0000,0,0,0.02
stable,12,558,c4,11,1,792.0000,0,0,0.02
stable,12,559,c0,1,1,31.0000,0,0,0.02
stable,12,559,c1,3,0,113.0000,1,5,0.02
stable,12,559,c2,6,0,325.0000,1,3,0.02
stable,12,559,c3,9,1,563.0000,0,0,0.02
stable,12,559,c4,11,1,792.0000,0,0,0.00
stable,12,560,c0,1,1,44.0000,0,0,0.02
stable,12,560,c1,3,1,140.0000,0,0,0.03
stable,12,560,c2,6,1,340.0000,0,0,0.02
stable,12,560,c3,9,1,592.0000,0,0,0.02
stable,12,560,c4,11,1,792.0000,0,0,0.02
stable,12,561,c0,1,1,37.0000,0,0,0.02
stable,12,561,c1,3,1,142.0000,0,0,0.02
stable,12,561,c2,6,1,364.0000,0,0,0.03
stable,12,561,c3,9,1,590.0000,0,0,0.02
stable,12,561,c4,11,1,792.0000,0,0,0.02
stable,12,562,c0,1,1,38.0000,0,0,0.02
stable,12,562,c1,3,1,140.0000,0,0,0.05
stable,12,562,c2,6,1,339.0000,0,0,0.03
stable,12,562,c3,9,1,588.0000,0,0,0.02
stable,12,562,c4,11,1,792.0000,0,0,0.02
stable,12,563,c0,1,1,38.0000,0,0,0.02
stable,12,563,c1,3,0,128.0000,1,5,0.50
stable,12,563,c2,6,1,334.0000,0,0,0.05
stable,12,563,c3,9,1,594.0000,0,0,0.02
stable,12,563,c4,11,1,792.0000,0,0,0.02
stable,12,564,c0,1,1,37.0000,0,0,0.02
stable,12,564,c1,3,0,137.5000,1,3,0.03
stable,12,564,c2,6,1,335.0000,0,0,0.02
stable,12,564,c3,9,1,586.0000,0,0,0.02
stable,12,564,c4,11,1,792.0000,0,0,0.00
stable,12,565,c0,1,1,51.0000,0,0,0.02
stable,12,565,c1,3,1,157.0000,0,0,0.08
stable,12,565,c2,6,0,332.5000,1,3,0.03
stable,12,565,c3,9,1,596.0000,0,0,0.02
stable,12,565,c4,11,1,792.0000,0,0,0.03
stable,12,566,c0,1,0,29.5000,1,3,0.00
stable,12,566,c1,3,1,127.0000,0,0,0.03
stable,12,566,c2,6,1,329.0000,0,0,0.02
stable,12,566,c3,9,1,609.0000,0,0,0.02
stable,12,566,c4,11,1,792.0000,0,0,0.02
stable,12,567,c0,1,1,33.0000,0,0,0.02
stable,12,567,c1,3,1,141.0000,0,0,0.03
stable,12,567,c2,6,1,344.0000,0,0,0.03
stable,12,567,c3,9,1,563.0000,0,0,0.02
stable,12,567,c4,11,1,792.0000,0,0,0.02
stable,12,568,c0,1,1,41.0000,0,0,0.02
stable,12,568,c1,3,1,136.0000,0,0,0.02
stable,12,568,c2,6,1,325.0000,0,0,0.02
stable,12,568,c3,9,1,576.0000,0,0,0.02
stable,12,568,c4,11,1,792.0000,0,0,0.02
stable,12,569,c0,1,1,36.0000,0,0,0.03
stable,12,569,c1,3,1,111.0000,0,0,0.03
stable,12,569,c2,6,1,324.0000,0,0,0.02
stable,12,569,c3,9,1,585.0000,0,0,0.02
stable,12,569,c4,11,1,792.0000,0,0,0.02
stable,12,570,c0,1,1,42.0000,0,0,0.02
stable,12,570,c1,3,1,138.0000,0,0,0.02
stable,12,570,c2,6,1,358.0000,0,0,0.03
stable,12,570,c3,9,1,573.0000,0,0,0.02
stable,12,570,c4,11,1,792.0000,0,0,0.00
stable,12,571,c0,1,1,45.0000,0,0,0.02
stable,12,571,c1,3,1,143.0000,0,0,0.03
stable,12,571,c2,6,1,342.0000,0,0,0.02
stable,12,571,c3,9,1,607.0000,0,0,0.03
stable,12,571,c4,11,1,792.0000,0,0,0.02
stable,12,572,c0,1,1,42.0000,0,0,0.02
stable,12,572,c1,3,1,121.0000,0,0,0.03
stable,12,572,c2,6,1,326.0000,0,0,0.03
stable,12,572,c3,9,0,585.5000,1,3,0.02
stable,12,572,c4,11,1,792.0000,0,0,0.02
stable,12,573,c0,1,0,44.5000,2,6,0.02
stable,12,573,c1,3,1,144.0000,0,0,0.05
stable,12,573,c2,6,1,329.0000,0,0,0.02
stable,12,573,c3,9,1,584.0000,0,0,0.02
stable,12,573,c4,11,1,792.0000,0,0,0.02
stable,12,574,c0,1,1,38.0000,0,0,0.02
stable,12,574,c1,3,1,132.0000,0,0,0.03
stable,12,574,c2,6,1,349.0000,0,0,0.02
stable,12,574,c3,9,1,589.0000,0,0,0.02
stable,12,574,c4,11,1,792.0000,0,0,0.02
stable,12,575,c0,1,1,44.0000,0,0,0.02
stable,12,575,c1,3,1,144.0000,0,0,0.28
stable,12,575,c2,6,1,346.0000,0,0,0.05
stable,12,575,c3,9,1,590.0000,0,0,0.02
stable,12,575,c4,11,1,792.0000,0,0,0.02
stable,12,576,c0,1,0,43.5000,2,8,0.02
stable,12,576,c1,3,1,152.0000,0,0,0.09
stable,12,576,c2,6,1,344.0000,0,0,0.02
stable,12,576,c3,9,1,597.0000,0,0,0.00
stable,12,576,c4,11,1,792.0000,0,0,0.00
stable,12,577,c0,1,1,44.0000,0,0,0.02
stable,12,577,c1,3,1,149.0000,0,0,0.02
stable,12,577,c2,6,1,337.0000,0,0,0.03
stable,12,577,c3,9,1,597.0000,0,0,0.02
stable,12,577,c4,11,1,792.0000,0,0,0.00
stable,12,578,c0,1,1,39.0000,0,0,0.00
stable,12,578,c1,3,1,154.0000,0,0,0.05
stable,12,578,c2,6,1,349.0000,0,0,0.05
stable,12,578,c3,9,1,586.0000,0,0,0.02
stable,12,578,c4,11,1,792.0000,0,0,0.02
stable,12,579,c0,1,1,45.0000,0,0,0.03
stable,12,579,c1,3,1,154.0000,0,0,0.08
stable,12,579,c2,6,1,334.0000,0,0,0.03
stable,12,579,c3,9,1,570.0000,0,0,0.02
stable,12,579,c4,11,1,792.0000,0,0,0.02
stable,12,580,c0,1,1,41.0000,0,0,0.03
stable,12,580,c1,3,1,141.0000,0,0,0.02
stable,12,580,c2,6,1,335.0000,0,0,0.02
stable,12,580,c3,9,1,578.0000,0,0,0.02
stable,12,580,c4,11,1,792.0000,0,0,0.00
stable,12,581,c0,1,1,31.0000,0,0,0.03
stable,12,581,c1,3,1,129.0000,0,0,0.05
stable,12,581,c2,6,0,321.0000,1,5,0.03
stable,12,581,c3,9,1,569.0000,0,0,0.02
stable,12,581,c4,11,1,792.0000,0,0,0.02
stable,12,582,c0,1,0,40.0000,2,6,0.02
stable,12,582,c1,3,1,121.0000,0,0,0.02
stable,12,582,c2,6,1,317.0000,0,0,0.03
stable,12,582,c3,9,1,569.0000,0,0,0.02
stable,12,582,c4,11,1,792.0000,0,0,0.00
stable,12,583,c0,1,1,39.0000,0,0,0.02
stable,12,583,c1,3,1,131.0000,0,0,0.03
stable,12,583,c2,6,0,326.5000,1,5,0.02
stable,12,583,c3,9,0,575.5000,1,3,0.02
stable,12,583,c4,11,1,792.0000,0,0,0.02
stable,12,584,c0,1,0,37.5000,1,3,0.03
stable,12,584,c1,3,0,137.0000,1,3,0.11
stable,12,584,c2,6,1,342.0000,0,0,0.02
stable,12,584,c3,9,1,587.0000,0,0,0.02
stable,12,584,c4,11,1,792.0000,0,0,0.00
stable,12,585,c0,1,1,35.0000,0,0,0.00
stable,12,585,c1,3,1,129.0000,0,0,0.02
stable,12,585,c2,6,1,297.0000,0,0,0.02
stable,12,585,c3,9,1,553.0000,0,0,0.02
stable,12,585,c4,11,1,792.0000,0,0,0.02
stable,12,586,c0,1,1,35.0000,0,0,0.02
stable,12,586,c1,3,1,127.0000,0,0,0.05
stable,12,586,c2,6,1,325.0000,0,0,0.02
stable,12,586,c3,9,0,567.0000,1,3,0.02
stable,12,586,c4,11,1,792.0000,0,0,0.02
stable,12,587,c0,1,1,39.0000,0,0,0.02
stable,12,587,c1,3,1,134.0000,0,0,0.03
stable,12,587,c2,6,0,326.0000,1,3,0.02
stable,12,587,c3,9,1,571.0000,0,0,0.03
stable,12,587,c4,11,1,792.0000,0,0,0.02
stable,12,588,c0,1,0,27.0000,1,5,0.02
stable,12,588,c1,3,1,120.0000,0,0,0.02
stable,12,588,c2,6,1,334.0000,0,0,0.02
stable,12,588,c3,9,1,560.0000,0,0,0.02
stable,12,588,c4,11,1,792.0000,0,0,0.02
stable,12,589,c0,1,1,34.0000,0,0,0.02
stable,12,589,c1,3,1,128.0000,0,0,0.02
stable,12,589,c2,6,1,326.0000,0,0,0.02
stable,12,589,c3,9,1,582.0000,0,0,0.02
stable,12,589,c4,11,1,792.0000,0,0,0.02
stable,12,590,c0,1,1,34.0000,0,0,0.02
stable,12,590,c1,3,1,140.0000,0,0,0.03
stable,12,590,c2,6,1,327.0000,0,0,0.00
stable,12,590,c3,9,1,596.0000,0,0,0.03
stable,12,590,c4,11,1,792.0000,0,0,0.02
stable,12,591,c0,1,1,34.0000,0,0,0.02
stable,12,591,c1,3,0,133.5000,2,6,0.44
stable,12,591,c2,6,1,332.0000,0,0,0.02
stable,12,591,c3,9,1,575.0000,0,0,0.02
stable,12,591,c4,11,1,792.0000,0,0,0.02
stable,12,592,c0,1,1,36.0000,0,0,0.02
stable,12,592,c1,3,1,135.0000,0,0,0.03
stable,12,592,c2,6,1,323.0000,0,0,0.00
stable,12,592,c3,9,1,570.0000,0,0,0.02
stable,12,592,c4,11,1,792.0000,0,0,0.02
stable,12,593,c0,1,0,38.0000,2,8,0.02
stable,12,593,c1,3,1,130.0000,0,0,0.02
stable,12,593,c2,6,1,339.0000,0,0,0.02
stable,12,593,c3,9,1,593.0000,0,0,0.02
stable,12,593,c4,11,1,792.0000,0,0,0.02
stable,12,594,c0,1,1,40.0000,0,0,0.02
stable,12,594,c1,3,1,152.0000,0,0,0.03
stable,12,594,c2,6,1,339.0000,0,0,0.06
stable,12,594,c3,9,0,580.5000,1,3,0.02
stable,12,594,c4,11,1,792.0000,0,0,0.00
stable,12,595,c0,1,1,45.0000,0,0,0.02
stable,12,595,c1,3,1,127.0000,0,0,0.05
stable,12,595,c2,6,1,342.0000,0,0,0.02
stable,12,595,c3,9,0,590.0000,1,3,0.02
stable,12,595,c4,11,1,792.0000,0,0,0.02
stable,12,596,c0,1,1,35.0000,0,0,0.02
stable,12,596,c1,3,1,129.5000,0,0,0.03
stable,12,596,c2,6,1,328.0000,0,0,0.02
stable,12,596,c3,9,1,579.0000,0,0,0.02
stable,12,596,c4,11,1,792.0000,0,0,0.02
stable,12,597,c0,1,1,41.0000,0,0,0.02
stable,12,597,c1,3,1,138.0000,0,0,0.03
stable,12,597,c2,6,1,348.0000,0,0,0.06
stable,12,597,c3,9,1,604.0000,0,0,0.00
stable,12,597,c4,11,1,792.0000,0,0,0.00
stable,12,598,c0,1,1,27.0000,0,0,0.02
stable,12,598,c1,3,1,120.0000,0,0,0.05
stable,12,598,c2,6,1,332.0000,0,0,0.02
stable,12,598,c3,9,1,602.0000,0,0,0.02
stable,12,598,c4,11,1,792.0000,0,0,0.02
stable,12,599,c0,1,1,40.0000,0,0,0.00
stable,12,599,c1,3,1,154.0000,0,0,0.05
stable,12,599,c2,6,1,361.0000,0,0,0.03
stable,12,599,c3,9,1,574.0000,0,0,0.02
stable,12,599,c4,11,1,792.0000,0,0,0.02
stable,12,600,c0,1,1,36.0000,0,0,0.02
stable,12,600,c1,3,1,138.0000,0,0,0.03
stable,12,600,c2,6,1,351.0000,0,0,0.02
stable,12,600,c3,9,1,570.0000,0,0,0.02
stable,12,600,c4,11,1,792.0000,0,0,0.02
stable,12,601,c0,1,1,41.0000,0,0,0.02
stable,12,601,c1,3,1,149.0000,0,0,0.02
stable,12,601,c2,6,1,328.0000,0,0,0.02
stable,12,601,c3,9,1,573.0000,0,0,0.02
stable,12,601,c4,11,1,792.0000,0,0,0.02
stable,12,602,c0,1,1,34.0000,0,0,0.02
stable,12,602,c1,3,1,130.0000,0,0,0.03
stable,12,602,c2,6,0,321.0000,1,3,0.03
stable,12,602,c3,9,1,589.0000,0,0,0.02
stable,12,602,c4,11,1,792.0000,0,0,0.02
stable,12,603,c0,1,1,31.0000,0,0,0.00
stable,12,603,c1,3,1,129.0000,0,0,0.02
stable,12,603,c2,6,0,328.0000,2,6,0.02
stable,12,603,c3,9,1,547.0000,0,0,0.00
stable,12,603,c4,11,1,792.0000,0,0,0.02
stable,12,604,c0,1,1,29.0000,0,0,0.02
stable,12,604,c1,3,1,129.0000,0,0,0.03
stable,12,604,c2,6,1,329.0000,0,0,0.02
stable,12,604,c3,9,1,597.0000,0,0,0.02
stable,12,604,c4,11,1,792.0000,0,0,0.00
stable,12,605,c0,1,1,35.0000,0,0,0.00
stable,12,605,c1,3,0,136.5000,1,3,0.14
stable,12,605,c2,6,0,336.5000,1,3,0.02
stable,12,605,c3,9,1,594.0000,0,0,0.02
stable,12,605,c4,11,1,792.0000,0,0,0.00
stable,12,606,c0,1,1,40.0000,0,0,0.02
stable,12,606,c1,3,1,124.0000,0,0,0.03
stable,12,606,c2,6,1,325.0000,0,0,0.02
stable,12,606,c3,9,1,587.0000,0,0,0.02
stable,12,606,c4,11,1,792.0000,0,0,0.02
stable,12,607,c0,1,1,41.0000,0,0,0.02
stable,12,607,c1,3,1,123.0000,0,0,0.06
stable,12,607,c2,6,1,336.0000,0,0,0.02
stable,12,607,c3,9,1,593.0000,0,0,0.02
stable,12,607,c4,11,1,792.0000,0,0,0.00
stable,12,608,c0,1,1,27.0000,0,0,0.00
stable,12,608,c1,3,1,129.0000,0,0,0.03
stable,12,608,c2,6,0,329.5000,1,3,0.02
stable,12,608,c3,9,0,576.5000,1,5,0.03
stable,12,608,c4,11,1,792.0000,0,0,0.02
stable,12,609,c0,1,1,51.0000,0,0,0.02
stable,12,609,c1,3,1,160.0000,0,0,0.05
stable,12,609,c2,6,1,327.0000,0,0,0.03
stable,12,609,c3,9,1,609.0000,0,0,0.02
stable,12,609,c4,11,1,792.0000,0,0,0.02
stable,12,610,c0,1,1,45.0000,0,0,0.03
stable,12,610,c1,3,1,139.5000,0,0,0.02
stable,12,610,c2,6,1,346.0000,0,0,0.02
stable,12,610,c3,9,1,583.0000,0,0,0.02
stable,12,610,c4,11,1,792.0000,0,0,0.02
stable,12,611,c0,1,1,33.0000,0,0,0.02
stable,12,611,c1,3,1,127.0000,0,0,0.03
stable,12,611,c2,6,1,331.0000,0,0,0.02
stable,12,611,c3,9,1,578.0000,0,0,0.02
stable,12,611,c4,11,1,792.0000,0,0,0.00
stable,12,612,c0,1,1,32.0000,0,0,0.00
stable,12,612,c1,3,1,119.0000,0,0,0.02
stable,12,612,c2,6,1,310.0000,0,0,0.02
stable,12,612,c3,9,1,571.0000,0,0,0.00
stable,12,612,c4,11,1,792.0000,0,0,0.00
stable,12,613,c0,1,1,38.0000,0,0,0.02
stable,12,613,c1,3,1,132.0000,0,0,0.03
stable,12,613,c2,6,1,346.0000,0,0,0.02
stable,12,613,c3,9,1,599.0000,0,0,0.02
stable,12,613,c4,11,1,792.0000,0,0,0.02
stable,12,614,c0,1,1,49.0000,0,0,0.03
stable,12,614,c1,3,0,144.5000,1,5,0.08
stable,12,614,c2,6,1,328.0000,0,0,0.03
stable,12,614,c3,9,0,596.0000,1,3,0.02
stable,12,614,c4,11,1,792.0000,0,0,0.02
stable,12,615,c0,1,1,35.0000,0,0,0.02
stable,12,615,c1,3,1,128.0000,0,0,0.02
stable,12,615,c2,6,1,337.0000,0,0,0.06
stable,12,615,c3,9,1,580.0000,0,0,0.02
stable,12,615,c4,11,1,792.0000,0,0,0.02
stable,12,616,c0,1,1,40.0000,0,0,0.02
stable,12,616,c1,3,1,142.0000,0,0,0.11
stable,12,616,c2,6,1,350.0000,0,0,0.02
stable,12,616,c3,9,1,589.0000,0,0,0.03
stable,12,616,c4,11,1,792.0000,0,0,0.02
stable,12,617,c0,1,1,27.0000,0,0,0.02
stable,12,617,c1,3,1,128.0000,0,0,0.03
stable,12,617,c2,6,1,327.0000,0,0,0.02
stable,12,617,c3,9,1,595.0000,0,0,0.00
stable,12,617,c4,11,1,792.0000,0,0,0.00
stable,12,618,c0,1,1,33.0000,0,0,0.02
stable,12,618,c1,3,1,140.0000,0,0,0.03
stable,12,618,c2,6,1,349.0000,0,0,0.02
stable,12,618,c3,9,1,576.0000,0,0,0.02
stable,12,618,c4,11,1,792.0000,0,0,0.02
stable,12,619,c0,1,1,35.0000,0,0,0.02
stable,12,619,c1,3,1,116.0000,0,0,0.02
stable,12,619,c2,6,1,327.0000,0,0,0.02
stable,12,619,c3,9,1,578.0000,0,0,0.02
stable,12,619,c4,11,1,792.0000,0,0,0.02
stable,12,620,c0,1,1,32.0000,0,0,0.02
stable,12,620,c1,3,0,131.5000,1,3,0.02
stable,12,620,c2,6,0,345.5000,1,3,0.02
stable,12,620,c3,9,1,590.0000,0,0,0.03
stable,12,620,c4,11,1,792.0000,0,0,0.00
stable,12,621,c0,1,1,43.0000,0,0,0.02
stable,12,621,c1,3,1,141.0000,0,0,0.03
stable,12,621,c2,6,1,328.0000,0,0,0.02
stable,12,621,c3,9,1,569.0000,0,0,0.02
stable,12,621,c4,11,1,792.0000,0,0,0.02
stable,12,622,c0,1,1,40.0000,0,0,0.02
stable,12,622,c1,3,1,147.0000,0,0,0.05
stable,12,622,c2,6,1,346.0000,0,0,0.03
stable,12,622,c3,9,1,604.0000,0,0,0.00
stable,12,622,c4,11,1,792.0000,0,0,0.02
stable,12,623,c0,1,1,45.0000,0,0,0.03
stable,12,623,c1,3,1,140.0000,0,0,0.05
stable,12,623,c2,6,1,354.0000,0,0,0.06
stable,12,623,c3,9,1,628.0000,0,0,0.03
stable,12,623,c4,11,1,792.0000,0,0,0.02
stable,12,624,c0,1,1,43.0000,0,0,0.02
stable,12,624,c1,3,1,136.0000,0,0,0.02
stable,12,624,c2,6,1,309.0000,0,0,0.02
stable,12,624,c3,9,1,597.0000,0,0,0.02
stable,12,624,c4,11,1,792.0000,0,0,0.02
stable,12,625,c0,1,0,30.5000,1,5,0.02
stable,12,625,c1,3,1,127.0000,0,0,0.03
stable,12,625,c2,6,1,328.0000,0,0,0.02
stable,12,625,c3,9,1,574.0000,0,0,0.02
stable,12,625,c4,11,1,792.0000,0,0,0.02
stable,12,626,c0,1,0,30.5000,1,3,0.02
stable,12,626,c1,3,0,129.0000,1,3,0.05
stable,12,626,c2,6,1,346.0000,0,0,0.02
stable,12,626,c3,9,0,583.0000,1,3,0.00
stable,12,626,c4,11,1,792.0000,0,0,0.02
stable,12,627,c0,1,1,36.0000,0,0,0.02
stable,12,627,c1,3,1,140.0000,0,0,0.06
stable,12,627,c2,6,0,325.5000,1,3,0.08
stable,12,627,c3,9,1,581.0000,0,0,0.00
stable,12,627,c4,11,1,792.0000,0,0,0.02
stable,12,628,c0,1,1,32.0000,0,0,0.03
stable,12,628,c1,3,1,120.0000,0,0,0.05
stable,12,628,c2,6,1,315.0000,0,0,0.03
stable,12,628,c3,9,1,574.0000,0,0,0.00
stable,12,628,c4,11,1,792.0000,0,0,0.02
stable,12,629,c0,1,1,36.0000,0,0,0.02
stable,12,629,c1,3,1,140.0000,0,0,0.03
stable,12,629,c2,6,1,349.0000,0,0,0.02
stable,12,629,c3,9,1,612.0000,0,0,0.03
stable,12,629,c4,11,1,792.0000,0,0,0.02
stable,12,630,c0,1,1,45.0000,0,0,0.02
stable,12,630,c1,3,1,146.0000,0,0,0.03
stable,12,630,c2,6,1,356.0000,0,0,0.06
stable,12,630,c3,9,1,596.0000,0,0,0.02
stable,12,630,c4,11,1,792.0000,0,0,0.02
stable,12,631,c0,1,1,32.0000,0,0,0.02
stable,12,631,c1,3,1,140.0000,0,0,0.02
stable,12,631,c2,6,1,346.0000,0,0,0.03
stable,12,631,c3,9,1,577.0000,0,0,0.02
stable,12,631,c4,11,1,792.0000,0,0,0.02
stable,12,632,c0,1,1,42.0000,0,0,0.03
stable,12,632,c1,3,1,138.0000,0,0,0.03
stable,12,632,c2,6,1,356.0000,0,0,0.02
stable,12,632,c3,9,1,578.0000,0,0,0.03
stable,12,632,c4,11,1,792.0000,0,0,0.00
stable,12,633,c0,1,1,32.0000,0,0,0.00
stable,12,633,c1,3,1,127.0000,0,0,0.05
stable,12,633,c2,6,1,299.0000,0,0,0.02
stable,12,633,c3,9,1,590.0000,0,0,0.00
stable,12,633,c4,11,1,792.0000,0,0,0.02
stable,12,634,c0,1,1,35.0000,0,0,0.02
stable,12,634,c1,3,1,153.0000,0,0,0.08
stable,12,634,c2,6,1,347.0000,0,0,0.02
stable,12,634,c3,9,0,592.0000,1,3,0.02
stable,12,634,c4,11,1,792.0000,0,0,0.02
stable,12,635,c0,1,0,24.5000,1,3,0.02
stable,12,635,c1,3,1,125.0000,0,0,0.08
stable,12,635,c2,6,0,345.0000,2,6,0.36
stable,12,635,c3,9,1,590.0000,0,0,0.00
stable,12,635,c4,11,1,792.0000,0,0,0.03
stable,12,636,c0,1,1,35.0000,0,0,0.03
stable,12,636,c1,3,1,135.0000,0,0,0.09
stable,12,636,c2,6,1,352.0000,0,0,0.05
stable,12,636,c3,9,1,595.0000,0,0,0.00
stable,12,636,c4,11,1,792.0000,0,0,0.02
stable,12,637,c0,1,1,42.0000,0,0,0.02
stable,12,637,c1,3,1,142.0000,0,0,0.03
stable,12,637,c2,6,1,332.0000,0,0,0.02
stable,12,637,c3,9,1,606.0000,0,0,0.02
stable,12,637,c4,11,1,792.0000,0,0,0.02
stable,12,638,c0,1,1,38.0000,0,0,0.02
stable,12,638,c1,3,1,117.0000,0,0,0.02
stable,12,638,c2,6,1,334.0000,0,0,0.03
stable,12,638,c3,9,1,590.0000,0,0,0.00
stable,12,638,c4,11,1,792.0000,0,0,0.02
stable,12,639,c0,1,1,44.0000,0,0,0.02
stable,12,639,c1,3,1,150.0000,0,0,0.02
stable,12,639,c2,6,1,352.0000,0,0,0.03
stable,12,639,c3,9,1,590.0000,0,0,0.02
stable,12,639,c4,11,1,792.0000,0,0,0.02
stable,12,640,c0,1,1,44.0000,0,0,0.02
stable,12,640,c1,3,1,154.0000,0,0,0.03
stable,12,640,c2,6,1,348.0000,0,0,0.03
stable,12,640,c3,9,1,586.0000,0,0,0.02
stable,12,640,c4,11,1,792.0000,0,0,0.00
stable,12,641,c0,1,1,41.0000,0,0,0.00
stable,12,641,c1,3,1,139.5000,0,0,0.03
stable,12,641,c2,6,1,328.0000,0,0,0.02
stable,12,641,c3,9,1,600.0000,0,0,0.02
stable,12,641,c4,11,1,792.0000,0,0,0.00
stable,12,642,c0,1,1,41.0000,0,0,0.02
stable,12,642,c1,3,1,148.0000,0,0,0.03
stable,12,642,c2,6,1,332.0000,0,0,0.03
stable,12,642,c3,9,1,563.0000,0,0,0.02
stable,12,642,c4,11,1,792.0000,0,0,0.02
stable,12,643,c0,1,1,36.0000,0,0,0.03
stable,12,643,c1,3,1,126.0000,0,0,0.05
stable,12,643,c2,6,1,322.0000,0,0,0.02
stable,12,643,c3,9,1,571.0000,0,0,0.02
stable,12,643,c4,11,1,792.0000,0,0,0.03
stable,12,644,c0,1,0,41.0000,2,8,0.03
stable,12,644,c1,3,0,134.5000,3,9,0.42
stable,12,644,c2,6,1,337.0000,0,0,0.03
stable,12,644,c3,9,1,571.0000,0,0,0.02
stable,12,644,c4,11,1,792.0000,0,0,0.02
stable,12,645,c0,1,1,32.0000,0,0,0.00
stable,12,645,c1,3,1,131.0000,0,0,0.09
stable,12,645,c2,6,1,333.0000,0,0,0.05
stable,12,645,c3,9,0,578.5000,2,6,0.03
stable,12,645,c4,11,1,792.0000,0,0,0.03
stable,12,646,c0,1,1,38.0000,0,0,0.02
stable,12,646,c1,3,1,132.0000,0,0,0.03
stable,12,646,c2,6,1,346.0000,0,0,0.03
stable,12,646,c3,9,1,608.0000,0,0,0.02
stable,12,646,c4,11,1,792.0000,0,0,0.02
stable,12,647,c0,1,0,28.5000,1,5,0.02
stable,12,647,c1,3,0,134.5000,1,5,0.27
stable,12,647,c2,6,1,328.0000,0,0,0.03
stable,12,647,c3,9,1,591.0000,0,0,0.02
stable,12,647,c4,11,1,792.0000,0,0,0.00
stable,12,648,c0,1,1,37.0000,0,0,0.00
stable,12,648,c1,3,1,131.0000,0,0,0.02
stable,12,648,c2,6,1,330.0000,0,0,0.03
stable,12,648,c3,9,0,585.0000,1,5,0.02
stable,12,648,c4,11,1,792.0000,0,0,0.02
stable,12,649,c0,1,1,38.0000,0,0,0.02
stable,12,649,c1,3,0,110.5000,1,3,0.02
stable,12,649,c2,6,1,309.0000,0,0,0.02
stable,12,649,c3,9,1,572.0000,0,0,0.02
stable,12,649,c4,11,1,792.0000,0,0,0.02
stable,12,650,c0,1,1,38.0000,0,0,0.02
stable,12,650,c1,3,1,133.0000,0,0,0.03
stable,12,650,c2,6,1,308.0000,0,0,0.02
stable,12,650,c3,9,1,569.0000,0,0,0.02
stable,12,650,c4,11,1,792.0000,0,0,0.00
stable,12,651,c0,1,1,32.0000,0,0,0.02
stable,12,651,c1,3,1,111.0000,0,0,0.03
stable,12,651,c2,6,1,314.0000,0,0,0.03
stable,12,651,c3,9,1,557.0000,0,0,0.02
stable,12,651,c4,11,1,792.0000,0,0,0.02
stable,12,652,c0,1,0,29.5000,2,6,0.02
stable,12,652,c1,3,1,120.0000,0,0,0.02
stable,12,652,c2,6,0,317.0000,1,3,0.02
stable,12,652,c3,9,0,594.5000,1,3,0.03
stable,12,652,c4,11,1,792.0000,0,0,0.02
stable,12,653,c0,1,0,28.5000,1,3,0.02
stable,12,653,c1,3,0,132.0000,2,6,0.03
stable,12,653,c2,6,0,313.5000,1,3,0.02
stable,12,653,c3,9,1,602.0000,0,0,0.03
stable,12,653,c4,11,1,792.0000,0,0,0.02
stable,12,654,c0,1,0,28.5000,1,3,0.02
stable,12,654,c1,3,1,149.0000,0,0,0.05
stable,12,654,c2,6,1,349.0000,0,0,0.03
stable,12,654,c3,9,1,586.0000,0,0,0.02
stable,12,654,c4,11,1,792.0000,0,0,0.02
stable,12,655,c0,1,1,38.0000,0,0,0.02
stable,12,655,c1,3,1,124.0000,0,0,0.02
stable,12,655,c2,6,1,316.0000,0,0,0.03
stable,12,655,c3,9,1,600.0000,0,0,0.02
stable,12,655,c4,11,1,792.0000,0,0,0.02
stable,12,656,c0,1,1,43.5000,0,0,0.00
stable,12,656,c1,3,1,138.0000,0,0,0.05
stable,12,656,c2,6,1,346.0000,0,0,0.03
stable,12,656,c3,9,1,605.0000,0,0,0.02
stable,12,656,c4,11,1,792.0000,0,0,0.02
stable,12,657,c0,1,1,34.0000,0,0,0.02
stable,12,657,c1,3,1,134.0000,0,0,0.05
